CST 2026-07-17 20:03:48.932     0     0 I I00000/HiLog: ========Zeroth log of type: init
CST 2026-07-17 20:05:54.347  2205  2275 I C01406/OHOS::RS: RSTransactionHandler::Begin syncId:0, transactionHandler:4029968255, remoteTransactionDataStack.size:0
CST 2026-07-17 20:05:54.347  2205  2275 I C01406/OHOS::RS: RSTransactionHandler::Commit transactionHandler:4029968255
CST 2026-07-17 20:05:54.347  2205  2275 I C04202/WMSMain: InitSessionPropertyWhenConnect: [id: 31] requestedOrientation: 0, defaultRequestedOrientation: 0, userRequestedOrientation: 0
CST 2026-07-17 20:05:54.347  2205  2275 I C0420c/WMSEvent: SetCallingPid: id:31, 3857
CST 2026-07-17 20:05:54.347  2205  2275 I C0420a/WMSLife: The windows of pid 3857 change to visibility.
CST 2026-07-17 20:05:54.347  2205  2275 I C0420a/WMSLife: OnSessionStateChange: id: 31, state: 1
CST 2026-07-17 20:05:54.347   728  1043 I C01311/AppMS: [WND_CHG_LSNR38]NotifyWindowPidVisibilityChanged called, pid:3857, visibilityState:0.
CST 2026-07-17 20:05:54.348   309   538 E C01704/TagSched: [a92ab01aa254f4c] [OpenQosCtrl]Failed to open qos_ctrl device
CST 2026-07-17 20:05:54.348   309   538 E C01704/TagSched: [a92ab01aa254f4c] [IsQosHandleOpen]get qosSetHandle_ fail
CST 2026-07-17 20:05:54.348   309   538 E C01704/TagSched: [a92ab01aa254f4c] [SetQosInternal]qosSetHandle open fail
CST 2026-07-17 20:05:54.348   309   538 E C01704/TagSched: [a92ab01aa254f4c] [OpenQosCtrl]Failed to open qos_ctrl device
CST 2026-07-17 20:05:54.348   309   538 E C01704/TagSched: [a92ab01aa254f4c] [IsQosHandleOpen]get qosSetHandle_ fail
CST 2026-07-17 20:05:54.348   309   538 E C01704/TagSched: [a92ab01aa254f4c] [SetQosInternal]qosSetHandle open fail
CST 2026-07-17 20:05:54.348   728  1043 W C04201/DMS: screen_cutout_controller.cpp GetCutoutArea: display:[ID: 0, W: 1320, H: 2856, R: 0,Mode 0]
CST 2026-07-17 20:05:54.348  2205  2275 I C0420b/WMSKeyboard: CheckEmptyKeyboardAvoidAreaIfNeeded: check keyboard avoid area, isPhoneNotFreeMultiWindow: 1, isPadNotFreeMultiWindow: 0
CST 2026-07-17 20:05:54.348  2205  2275 I C0393b/AceWindowScene: [(-1:100000:singleton)] isAbilityHook: 0
CST 2026-07-17 20:05:54.349  2205  2275 I C0420a/WMSLife: ConnectInner: set session id 31 disableDelegator 0
CST 2026-07-17 20:05:54.349  2205  2275 I C04200/WMS: NotifyPropertyWhenConnect: In
CST 2026-07-17 20:05:54.349  2205  2275 I C04207/WMSFocus: NotifySessionFocusableChange: id: 31, focusable: 1
CST 2026-07-17 20:05:54.349  2205  2275 I C04200/WMS: OnSessionTouchableChange: 1
CST 2026-07-17 20:05:54.349  2205  2275 I C04200/WMS: OnShowWhenLocked: 0
CST 2026-07-17 20:05:54.349  2205  2275 I C0421a/WMSLayoutPc: RegisterFoldScreenStatusChangeCallback: id: 31
CST 2026-07-17 20:05:54.349  2205  2275 I C0421a/WMSLayoutPc: RegisterSystemKeyboardStatusChangeCallback: id: 31
CST 2026-07-17 20:05:54.349  3857  4315 I C0421c/WMSCompat: SetAppHookWindowInfo: Id:0, preHookWindowInfo:[enableHookWindow: false, widthHookRatio: 1.000000, notifyWindowChange: false], newHookWindowInfo:[enableHookWindow: false, widthHookRatio: 1.000000, notifyWindowChange: false]
CST 2026-07-17 20:05:54.349  3857  3857 I C04208/WMSLayout: Connect: updateRect when connect.preRect:[0,0,0,0]rect:[0,0,1320,2856]
CST 2026-07-17 20:05:54.349  3857  4333 W C057c1/IPCWorkThread: ThreadHandler: proto:0 policy:0 name:OS_IPC_2_4333 invoker:3365600
CST 2026-07-17 20:05:54.349  3857  4312 I C04208/WMSLayout: UpdateRect: id:31 name:e3vpnb0 rect:[0 0 1320 2856]->[0 0 1320 2856] reason:0 displayId:0
CST 2026-07-17 20:05:54.349  3857  4312 I C04208/WMSLayout: NotifyFirstValidLayoutUpdate: Id:31, rect:[0 0 1320 2856]
CST 2026-07-17 20:05:54.349  3857  4334 W C057c1/IPCWorkThread: ThreadHandler: proto:0 policy:0 name:OS_IPC_3_4334 invoker:3366160
CST 2026-07-17 20:05:54.349  3857  4312 W C04208/WMSLayout: NotifySingleHandTransformChange: id:31, uiContent is nullptr
CST 2026-07-17 20:05:54.349  3857  3857 I C0420a/WMSLife: Connect: Window Connect [name:e3vpnb0, id:31, type:1], ret:0, oriDisplayId:0, curDisplayId:0
CST 2026-07-17 20:05:54.349  3857  3857 I C0421c/WMSCompat: SendCombinedCompatibleConfigToArkUI: bundleName: cn.alfadb.netbird.e3vpnb, combinedCompatibleConfig size: 2
CST 2026-07-17 20:05:54.349  3857  3857 I C0421c/WMSCompat: SendCombinedCompatibleConfigToArkUI: bundleName:cn.alfadb.netbird.e3vpnb, logicalDeviceConfig size:2, arkUIAndWebConfig size:65
CST 2026-07-17 20:05:54.349  3857  3857 I C03900/ACE_UIContent: [201]get angle info: {}
CST 2026-07-17 20:05:54.349  3857  3857 I C0421c/WMSCompat: SendCombinedCompatibleConfigToArkUI: Send null logical device config to arkui
CST 2026-07-17 20:05:54.349  3857  3857 I C0421c/WMSCompat: SendCombinedCompatibleConfigToArkUI: Send combined compatible config to arkui successfully!
CST 2026-07-17 20:05:54.350  3857  3857 I C04208/WMSLayout: SetWindowMode: windowId: 31, windowModeSupportType: 63, mode: 1
CST 2026-07-17 20:05:54.350  2205  2430 E C04200/WMS: UpdateSessionPropertyByAction: permission denied! action: 262144
CST 2026-07-17 20:05:54.350   202  2336 I C01d00/accessibility: [(WindowUpdateAll:1027)]WindowUpdateAll start activeWindowId_: -1
CST 2026-07-17 20:05:54.350  3857  3857 I C04208/WMSLayout: NotifyWindowStatusChange: id:31, windowMode:1, windowStatus:1, lastWindowStatus:0, skipRedundantWindowStatusNotifications:0
CST 2026-07-17 20:05:54.351   202  2336 I C01d00/accessibility: [(WindowUpdateAll:1079)]WindowUpdateAll end activeWindowId_: -1
CST 2026-07-17 20:05:54.351  3857  3857 I C04208/WMSLayout: SetConfigWindowLimitsVP: id:31, windowLimits:[0 0 0 0 0.000000 0.000000 1.000000 1]
CST 2026-07-17 20:05:54.351  2205  2275 I C04209/WMSImms: OnNeedAvoid win 31 status 0
CST 2026-07-17 20:05:54.351  3857  3857 I C04208/WMSLayout: GetSystemSizeLimits: px[6720,6720,1120,840], vp[1920,1920,320,240], configMax:1920, vpr:3.500000, winType:1
CST 2026-07-17 20:05:54.352  2205  2275 I C04208/WMSLayout: HandleActionUpdateWindowLimits: id:31, px:[6720 6720 1120 840 0.000000 0.000000 3.500000 0], vp:[1920 1920 320 240 0.000000 0.000000 3.500000 1], userLimitsUnit:1
CST 2026-07-17 20:05:54.352  3857  3857 I C0421a/WMSLayoutPc: GetSupportedWindowModesConfiguration: winId: 31, windowModeSupportType: 15
CST 2026-07-17 20:05:54.352  3857  3857 I C04202/WMSMain: SetSupportedWindowModesForAncoInFreeWindow: is not anco app, need not update support window mode.
CST 2026-07-17 20:05:54.352  3857  3857 I C04208/WMSLayout: GetConfigurationFromAbilityInfo: windowId: 31, windowModeSupportType: 15, isAncoSupportFreeWindow: 0
CST 2026-07-17 20:05:54.352  2205  2430 E C04200/WMS: UpdateSessionPropertyByAction: permission denied! action: 2048
CST 2026-07-17 20:05:54.352  3857  3857 I C0420f/WMSRecover: RegisterSessionRecoverCallbackFunc: persistentId=31
CST 2026-07-17 20:05:54.352  3857  3857 I C04209/WMSImms: UpdateStatusBarColorByColorMode: win 31 type 1 hasDarkRes 0 colorMode light
CST 2026-07-17 20:05:54.352   202  2333 I C01d00/accessibility: [(WindowUpdateAll:1027)]WindowUpdateAll start activeWindowId_: -1
CST 2026-07-17 20:05:54.352  3857  3857 I C04200/WMS: IsMainHandlerAvailable: id:31, isAvailable:1
CST 2026-07-17 20:05:54.352  3857  3857 I C04200/WMS: IsMainHandlerAvailable: id:31, isAvailable:1
CST 2026-07-17 20:05:54.353  3857  3857 I C02800/InputManagerImpl: [][SetWindowInputEventConsumer:366] enter
CST 2026-07-17 20:05:54.353  2205  2205 W A0420a/LOGLIMIT: ==LOGS OVER PROC QUOTA, 65 DROPPED==
CST 2026-07-17 20:05:54.353  2205  2205 I A0420a/WMSLife: onSessionStateChange state:1
CST 2026-07-17 20:05:54.353   202  2333 I C01d00/accessibility: [(WindowUpdateAll:1079)]WindowUpdateAll end activeWindowId_: -1
CST 2026-07-17 20:05:54.353  2205  2205 I A04200/WINDOW: SCBScene: [SCBKeyboard] keyboard session is null, no need update keyboard offset
CST 2026-07-17 20:05:54.353  2205  2205 I A04200/WINDOW: SCBSceneSession: onSessionWindowLimitsChange
CST 2026-07-17 20:05:54.353  2205  2205 I C04204/WMSScb: GetSurfaceNode: id: 31, surfaceNode: RSNode [id: 16565688860674], RSUIContext [token: 9470402887681, tid: 2205], original: RSUIContext [token: 9470402887681, tid: 2205]
CST 2026-07-17 20:05:54.353  2205  2205 I C0393b/AceWindowScene: [(100000:100000:scope)] AddChild AppWindow, 2324
CST 2026-07-17 20:05:54.353   251   505 I C02800/ClientDeathHandler: [|113]Insert Death recipient pid:3857 has existed
CST 2026-07-17 20:05:54.353   251   975 I C02801/MMIService: [|4838]TransferBinderClientSrv result:0
CST 2026-07-17 20:05:54.353  2205  2205 I C0393b/AceWindowScene: [(100000:100000:scope)] Add app window finished, id: 31, node id: 2324, name: cn.alfadb.netbird.e3vpnb, rect: RectT (0.00, 0.00) - [1320.00 x 2856.00]
CST 2026-07-17 20:05:54.354   251   975 I C02800/Util: [][GetProcessName:662] enter
CST 2026-07-17 20:05:54.354   251   975 I C02800/Util: [][GetProcessName] leave
CST 2026-07-17 20:05:54.354   251   975 I C02801/MMIService: [|643]Enter, programName:{cn.alfadb.netbird.e3vpnb:1}, moduleType:0, pid:3857
CST 2026-07-17 20:05:54.354   251   505 E C02801/UDSServer: [|59]Not found pid:3857
CST 2026-07-17 20:05:54.354   251   505 E C02800/Util: [|406]CHKPS(realpath(filePath.c_str(), realPath)) is null
CST 2026-07-17 20:05:54.354   251   505 E C02801/BundleNameParser: [|49]Read bundleName failed
CST 2026-07-17 20:05:54.354   251   505 E C02801/BundleNameParser: [|70]Init failed
CST 2026-07-17 20:05:54.354   251   505 I C02801/MMIService: [|314]The userdata:[fd:41, type:1]
CST 2026-07-17 20:05:54.354  2205  2205 I A04200/WINDOW: SCBSSM: onStatusBarEnableChange screenId: 0 statusBarEnable: true
CST 2026-07-17 20:05:54.354   251   505 I C02801/UDSServer: [|329]Add 41 in epollEvent map
CST 2026-07-17 20:05:54.354   251   505 I C02801/UDSServer: [|423]The pid:3857, fd:41
CST 2026-07-17 20:05:54.354   251   505 I C02801/UDSServer: [|442]AddSession end
CST 2026-07-17 20:05:54.354   251   505 I C02801/MMIService: [|733]Get fd:41
CST 2026-07-17 20:05:54.354   251   975 I C02801/MMIService: [|670]Leave, programName:cn.alfadb.netbird.e3vpnb, moduleType:0, alloc success
CST 2026-07-17 20:05:54.354  3857  3857 I C02800/MMIClient: [|267]Connection to server succeeded, fd:32
CST 2026-07-17 20:05:54.354  3857  3857 I C02800/MMIClient: [|166]Server was listening
CST 2026-07-17 20:05:54.354  3857  3857 I C02800/MMIClient: [|127]reuse current event handler, thread name:
CST 2026-07-17 20:05:54.354  3857  3857 I C02800/MMIClient: [|130]File fd is in listening
CST 2026-07-17 20:05:54.354  3857  3857 I C02800/InputManagerImpl: [][SetWindowInputEventConsumer] leave
CST 2026-07-17 20:05:54.354  3857  3857 I C0420c/WMSEvent: AddInputWindow: SetWindowInputEventConsumer success, wid:31
CST 2026-07-17 20:05:54.354  3857  3857 I C0420c/WMSEvent: LoadGameController: in
CST 2026-07-17 20:05:54.354  2205  2205 W A01c06/ICON: AppIconWeatherModel --> initWeatherListener, retryTimes: 4
CST 2026-07-17 20:05:54.359  3857  3857 I C04732/GameController: [(RegisterEntryModule:24)]begin load gamecontroller_event
CST 2026-07-17 20:05:54.359  3857  3857 I C04732/GameController: [(StartInputToTouch:61)]Begin StartInputToTouch
CST 2026-07-17 20:05:54.359  3857  3857 I C0420c/WMSEvent: LoadGameController: dlopen GameController success
CST 2026-07-17 20:05:54.360   728   979 W C011fc/BMSExt: [IsTargetApp:729]bundleName or appIdentifier is empty
CST 2026-07-17 20:05:54.360  3857  3857 I C0420c/WMSEvent: SubscribeEvent: Subscribe touch.events.touchpredict Event
CST 2026-07-17 20:05:54.360  3857  4335 I C04732/GameController: [(GetSelfBundleName:49)]The current bundleName [cn.alfadb.netbird.e3vpnb]. version [0.0.1]
CST 2026-07-17 20:05:54.360  3857  4335 I C04732/GameController: [(IsCommonApp:94)]The [cn.alfadb.netbird.e3vpnb] is a common app.
CST 2026-07-17 20:05:54.360  3857  4335 W C04732/GameController: [(ReadJsonFromFile:224)]realpath failed for [/data/service/el1/public/for-all-app/gamecontroller_server/game_support_key_mapping.json]
CST 2026-07-17 20:05:54.360  3857  4335 I C04732/GameController: [(SetSupportKeyMapping:73)]SetSupportKeyMapping. isSupportKeyMapping_ is [0]
CST 2026-07-17 20:05:54.360  3857  4335 I C04732/GameController: [(DoAsyncTask:76)]The app does not support input-to-touch feature.
CST 2026-07-17 20:05:54.360   142   840 I C01800/SAMGR: SubscribeSA:3299,3857_122_2
CST 2026-07-17 20:05:54.360   142   840 I C01800/SAMGR: NotifyAddSA:3299,3857_2
CST 2026-07-17 20:05:54.361  3857  3857 I C04217/WMSAttribute: ConnectServer: start connect
CST 2026-07-17 20:05:54.361  3857  3857 I C04217/WMSAttribute: ConnectServer: end connect
CST 2026-07-17 20:05:54.361  3857  3857 W C04217/WMSAttribute: RegisterGetWMSWindowListCallback: callback has registered
CST 2026-07-17 20:05:54.361  3857  3857 I C04217/WMSAttribute: RegisterGetWMSWindowListCallback: winId: 31
CST 2026-07-17 20:05:54.361  3857  3857 I C04217/WMSAttribute: UpdateColorMode: winId: 31, colorMode: light
CST 2026-07-17 20:05:54.361  3857  3857 I C04218/WMSPc: UpdateSidebarBlurStyleWhenColorModeChange: in, persistentId=31
CST 2026-07-17 20:05:54.361  3857  3857 W C04218/WMSPc: UpdateSidebarBlurStyleWhenColorModeChange: RSAnimatableProperty is null
CST 2026-07-17 20:05:54.361   728  1004 I C01202/Subscriber: Subscribe cn.alfadb.netbird.e3vpnb(userId = 100, subId = 3857_20020063_-1_523_132923, ffrtCost 1 ms, taskCost 0 ms)
CST 2026-07-17 20:05:54.361  3857  3857 I C04217/WMSAttribute: UpdateColorMode: winId: 31, colorMode: light, hasDarkRes: 0
CST 2026-07-17 20:05:54.361  3857  3857 I C0421c/WMSCompat: SetPcAppInpadSpecificSystemBarInvisible: isPcAppInpadSpecificSystemBarInvisible: 0
CST 2026-07-17 20:05:54.361  3857  3857 I C0421c/WMSCompat: SetPcAppInpadOrientationLandscape: isPcAppInpadOrientationLandscape: 0
CST 2026-07-17 20:05:54.361  2205  2430 I C04217/WMSAttribute: OnUpdateColorMode: winId: 31, colorMode: light, hasDarkRes: 0
CST 2026-07-17 20:05:54.361  2205  2430 I C04217/WMSAttribute: GetAbilityColorMode: winId: 31, colorMode: light, hasDarkRes: 0
CST 2026-07-17 20:05:54.361  3857  3857 I C0420a/WMSLife: Create: Window Create success [name:e3vpnb0, id:31], state:1, mode:1, enableDefaultDensity:0, displayId:0
CST 2026-07-17 20:05:54.361  2205  2430 I C01406/OHOS::RS: RSTransactionHandler::Begin syncId:0, transactionHandler:4029968255, remoteTransactionDataStack.size:0
CST 2026-07-17 20:05:54.361  3857  3857 E C04200/WMS: singleton_container.cpp GetSingleton: cant get OHOS::Rosen::WindowInfoReporter
CST 2026-07-17 20:05:54.361  2205  2430 I C01406/OHOS::RS: RSTransactionHandler::Commit transactionHandler:4029968255
CST 2026-07-17 20:05:54.362  3857  3857 I C01332/UIAbility: [JUA2036]JsUIAbility call js, name: onWindowStageCreate
CST 2026-07-17 20:05:54.362  3857  3857 I C04200/JsWindowStage: LoadContent: [NAPI]
CST 2026-07-17 20:05:54.362  3857  3857 I C01332/UIAbility: [JUA2081]end, name: onWindowStageCreate, time: 0
CST 2026-07-17 20:05:54.362  3857  3857 I C0420a/WMSLife: NotifyWindowStageCreateFinished: id: 31
CST 2026-07-17 20:05:54.362  3857  3857 I C01332/UIAbility: [JUA2036]JsUIAbility call js, name: onWillForeground
CST 2026-07-17 20:05:54.362  3857  3857 I C01332/UIAbility: [JUA2081]end, name: onWillForeground, time: 0
CST 2026-07-17 20:05:54.362  3857  3857 I C04202/WMSMain: GoForeground: reason: 4
CST 2026-07-17 20:05:54.362  3857  3857 I C0420a/WMSLife: Show: Window show [name: e3vpnb0, id: 31, type: 1], reason: 4, state:1, requestState:1
CST 2026-07-17 20:05:54.363  3857  3857 I C04208/WMSLayout: GetSystemSizeLimits: px[6720,6720,1120,840], vp[1920,1920,320,240], configMax:1920, vpr:3.500000, winType:1
CST 2026-07-17 20:05:54.363  3857  3857 I C04208/WMSLayout: UpdateNewSize: fullscreen or compatible mode could not update new size, Id: 31
CST 2026-07-17 20:05:54.363  2205  2275 I C0420a/WMSLife: OnSessionEvent event: 201
CST 2026-07-17 20:05:54.363  2205  2275 I C04200/WMS: OnSessionEvent: 201
CST 2026-07-17 20:05:54.363  2205  2275 I C04208/WMSLayout: HandleActionUpdateWindowLimits: id:31, px:[6720 6720 1120 840 0.000000 0.000000 3.500000 0], vp:[1920 1920 320 240 0.000000 0.000000 3.500000 1], userLimitsUnit:1
CST 2026-07-17 20:05:54.363  3857  3857 I C04217/WMSAttribute: IsSystemDensityChanged: windowId: 31, lastDensity: -1.000000, currDensity: 3.500000
CST 2026-07-17 20:05:54.363  2205  2277 I C0420c/WMSEvent: LogWinInfo: eid:27,size:9,idList:3|0|1|100|2205|2205|1;4|0|1|101|2205|2205|1;7|0|0|1|2205|2205|1;10|0|0|2|2205|2205|1;17|0|1|3|2205|2205|1;19|0|2048|2200|2205|2205|1;21|0|0|2202|2205|2205|1;25|0|2048|4102|2205|2205|2;31|0|0|102|3857|3857|1;31|0,0|1,1|-84,-84,1488,3024
CST 2026-07-17 20:05:54.363  3857  3857 W C04200/WindowSessionImpl: UpdateViewportConfig: uiContent is null!
CST 2026-07-17 20:05:54.363  2205  2275 I C0420a/WMSLife: Foreground: [id: 31] state:1, isTerminating:0
CST 2026-07-17 20:05:54.363  2205  2275 I C0420a/WMSLife: OnSessionStateChange: id: 31, state: 2
CST 2026-07-17 20:05:54.363  3857  3857 I C01332/UIAbility: [ui_ability_impl.cpp439]wnd call, AfterForeground
CST 2026-07-17 20:05:54.363  2205  2275 I C04207/WMSFocus: NotifyFocusStatus: name: cn.alfadb.netbird.e3vpnb/EntryAbility/e3vpnb0, id: 31, isFocused: 1
CST 2026-07-17 20:05:54.363  3857  3857 W C0420a/WMSLife: GetAttachStateSyncResult: lifecycleCallback is null
CST 2026-07-17 20:05:54.363   251   505 I C02803/InputWindowsManager: [|8263]newMainDisplayInfo:0, oldMainDisplayInfo:0
CST 2026-07-17 20:05:54.363   251   505 I C02803/InputWindowsManager: [|8263]newMainDisplayInfo:0, oldMainDisplayInfo:0
CST 2026-07-17 20:05:54.363   251   505 I C02803/InputWindowsManager: [|2067]19|0|2758|1320|98|1,0|0|1320|98
CST 2026-07-17 20:05:54.363  3857  3857 I C01406/OHOS::RS: RSFrameRateLinker::Create id: 16565688860673
CST 2026-07-17 20:05:54.364   202  2337 I C01d00/accessibility: [(WindowUpdateAll:1027)]WindowUpdateAll start activeWindowId_: -1
CST 2026-07-17 20:05:54.364   202  2337 I C01d00/accessibility: [(SetActiveWindow:398)]windowId is 31, activeWindowId_: -1
CST 2026-07-17 20:05:54.365   728  1080 I C01311/AppMS: [AMSI8418]uid:20020063, pid:3857
CST 2026-07-17 20:05:54.365   815   903 I C02b91/AVSession: [HandleAppStateChanged]uid=20020063|pid=3857|state=2
CST 2026-07-17 20:05:54.365   210   290 I C02b83/AudioServiceAppStateListener: [OnAppStateChanged]app state changed, bundleName=cn.alfadb.netbird.e3vpnb uid=20020063 pid=3857 state=2
CST 2026-07-17 20:05:54.365   210   290 W C02b8b/DfxMsgManager: [UpdateAppState]discard unstarted audio stream app state
CST 2026-07-17 20:05:54.365  2205  4280 I C04207/WMSFocus: NotifyRssThawApp, uid: 20020063
CST 2026-07-17 20:05:54.366  2205  2275 I C04207/WMSFocus: NotifySessionFocused: Id:31
CST 2026-07-17 20:05:54.366   309   538 E C01731/SUSPEND_MSG: [a92ab21aa259455] [(ThawOneApplication):37] suspend manager is not ready.
CST 2026-07-17 20:05:54.366   285   285 E C01700/RSS: [a92ab11aa25939e] DeliverResource, PluginMgr resType 1002 no lib register!
CST 2026-07-17 20:05:54.366   309   540 I C01706/ueaServer-IntelliSenseServer: [a92ab31aa2596ce] [ReportWindowFocus]:3857 get focus in screen 0
CST 2026-07-17 20:05:54.366   309   387 E C01704/TagSched: [a92ab11aa25939e] [ExecutorCheckTidIsInPid][Executor] ExecutorCheckTidIsInPid get reply is invalied
CST 2026-07-17 20:05:54.366   309   387 I C01704/TagSched: [a92ab11aa25939e] [SetQosRealtimeTask]ThreadModifyQos,setQos 727 tid[3812],  qos[7]
CST 2026-07-17 20:05:54.366   309   387 E C01704/TagSched: [a92ab11aa25939e] [OpenQosCtrl]Failed to open qos_ctrl device
CST 2026-07-17 20:05:54.366   309   387 E C01704/TagSched: [a92ab11aa25939e] [IsQosHandleOpen]get qosSetHandle_ fail
CST 2026-07-17 20:05:54.366   309   387 E C01704/TagSched: [a92ab11aa25939e] [SetQosInternal]qosSetHandle open fail
